id,nama,propinsi,kab,jenis,kelas,status_blu,kepemilikan,total_tempat_tidur,total_layanan,total_tenaga_kerja
6171022,RS Tk. II Kartika Husada Kes.Dam XII Tanjungpura,Kalimantan Barat,Kubu Raya,Rumah Sakit Umum,C,BLU,TNI AD,175,31,19
6111002,RS Umum Daerah Sultan Muhammad Jamaludin I,Kalimantan Barat,Kayong Utara,Rumah Sakit Umum,C,BLUD,Pemkab,103,24,210
6106016,RS Umum Daerah Dr. Agoesdjam Ketapang,Kalimantan Barat,Ketapang,Rumah Sakit Umum,C,BLUD,Pemkab,200,69,419
6108014,RS Umum Daerah Semitau,Kalimantan Barat,Kapuas Hulu,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,49,25,63
6107026,RS Umum Daerah Serawai,Kalimantan Barat,Sintang,Rumah Sakit Umum,D,BLUD,Pemkab,26,16,52
6172124,RS Umum Harapan Bersama Singkawang,Kalimantan Barat,Kota Singkawang,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,170,35,399
6103024,RS Pratama Kabupaten Landak,Kalimantan Barat,Landak,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,63,14,
6171140,RS Umum Kharitas Bhakti,Kalimantan Barat,Kota Pontianak,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,77,53,173
6171113,RS Islam Yarsi Pontianak,Kalimantan Barat,Kota Pontianak,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Islam ,129,22,187
6172011,RS Umum Daerah Dr. Abdul Aziz Singkawang,Kalimantan Barat,Kota Singkawang,Rumah Sakit Umum,B,BLUD,Pemkot,236,53,657
6171078,RS Pro Medika Pontianak,Kalimantan Barat,Kota Pontianak,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,57,23,154
6107010,RS Umum Daerah Ade Muhammad Djoen Sintang ,Kalimantan Barat,Sintang,Rumah Sakit Umum,B,BLUD,Pemkab,204,140,455
6271028,RS Ibu dan Anak Yasmin Palangka Raya,Kalimantan Tengah,Kota Palangka Raya,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,45,26,81
6271080,RS Advent Palangkaraya,Kalimantan Tengah,Kota Palangka Raya,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,51,47,
6271024,RS Islam PKU Muhammadiyah Palangka Raya,Kalimantan Tengah,Kota Palangka Raya,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Islam ,104,39,261
6213022,RS Umum Daerah Puruk Cahu,Kalimantan Tengah,Murung Raya,Rumah Sakit Umum,C,BLUD,Pemkab,155,35,344
6202013,RS Umum Daerah Dr Murjani Sampit,Kalimantan Tengah,Kotawaringin Timur,Rumah Sakit Umum,B,BLUD,Pemkab,302,89,695
6207012,RS Umum Daerah Kabupaten Lamandau,Kalimantan Tengah,Lamandau,Rumah Sakit Umum,C,BLUD,Pemkab,150,23,193
6203015,RS Umum Daerah Dr. H. Soemarno Sosroaatmojo,Kalimantan Tengah,Kapuas,Rumah Sakit Umum,C,BLUD,Pemkab,175,32,568
6210015,RS Umum Daerah Pulang Pisau,Kalimantan Tengah,Pulang Pisau,Rumah Sakit Umum,C,BLUD,Pemkab,145,19,193
6201027,RS Umum Daerah Kutaringin,Kalimantan Tengah,Kotawaringin Barat,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,30,16,
6204016,RS Umum Daerah Jaraga Sasameh,Kalimantan Tengah,Barito Selatan,Rumah Sakit Umum,C,BLUD,Pemkab,147,33,313
6271026,RS Umum Daerah Palangka Raya,Kalimantan Tengah,Kota Palangka Raya,Rumah Sakit Umum,C,BLUD,Pemkot,107,27,360
6271068,RS Jiwa Kalawa Atei,Kalimantan Tengah,Pulang Pisau,Rumah Sakit Khusus Jiwa,B,BLUD,Pemprop,84,36,87
6271023,RS Tk. IV Palangkaraya,Kalimantan Tengah,Kota Palangka Raya,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AD,60,28,50
6271029,RS Permata Hati,Kalimantan Tengah,Kota Palangka Raya,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,51,37,138
6201016,RS Umum Harapan Insani,Kalimantan Tengah,Kotawaringin Barat,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,54,29,99
6205011,RS Umum Daerah Muara Teweh,Kalimantan Tengah,Barito Utara,Rumah Sakit Umum,C,BLUD,Pemkab,147,30,455
6211016,RS Pratama Tumbang Talaken,Kalimantan Tengah,Gunung Mas,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,0,7,
6201012,RS Umum Daerah Sultan Imanuddin,Kalimantan Tengah,Kotawaringin Barat,Rumah Sakit Umum,B,BLUD,Pemkab,235,119,254
6207033,RS Umum Daerah Sukamara,Kalimantan Tengah,Sukamara,Rumah Sakit Umum,C,BLUD,Pemkab,104,32,334
6209024,RS Umum Daerah  Mas Amsyar Kasongan,Kalimantan Tengah,Katingan,Rumah Sakit Umum,C,BLUD,Pemkab,117,30,148
6271025,RS Bhayangkara Palangka Raya,Kalimantan Tengah,Kota Palangka Raya,Rumah Sakit Umum,C,BLU,POLRI,101,68,199
6208014,RS Umum Daerah Kuala Pembuang,Kalimantan Tengah,Seruyan,Rumah Sakit Umum,C,BLUD,Pemkab,105,43,337
6271030,RS Siloam Palangka Raya,Kalimantan Tengah,Kota Palangka Raya,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,102,51,190
6201013,RS Citra Husada Pangkalan Bun,Kalimantan Tengah,Kotawaringin Barat,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,52,46,48
6211026,RS Umum Daerah Kuala Kurun,Kalimantan Tengah,Gunung Mas,Rumah Sakit Umum,C,BLUD,Pemkab,96,28,283
6202025,RS Kelas D Pratama Parenggean,Kalimantan Tengah,Kotawaringin Timur,Rumah Sakit Umum,D PRATAMA,BLUD,Pemkab,0,10,38
6209035,RS Pratama Tumbang Samba,Kalimantan Tengah,Katingan,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,40,4,
6271012,RS Umum Daerah Dr. Doris Sylvanus Palangka Raya,Kalimantan Tengah,Kota Palangka Raya,Rumah Sakit Umum,B,BLUD,Pemprop,365,55,1372
6271027,RS Primaya Betang Pambelum,Kalimantan Tengah,Kota Palangka Raya,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,116,58,255
6271031,RS Ibu dan Anak Bunda Palangkaraya,Kalimantan Tengah,Kota Palangka Raya,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,76,17,33
6208013,RS Umum Daerah Hanau,Kalimantan Tengah,Seruyan,Rumah Sakit Umum,C,BLUD,Pemprop,101,21,237
6212020,RS Umum Daerah Tamiang Layang,Kalimantan Tengah,Barito Timur,Rumah Sakit Umum,C,BLUD,Pemkab,122,61,304
6301013,RS Umum Daerah H. Boejasin Pelaihari,Kalimantan Selatan,Tanah Laut,Rumah Sakit Umum,C,BLUD,Pemkab,185,43,503
6371072,RS Umum Daerah Dr. H. Moch. Ansari Saleh,Kalimantan Selatan,Kota Banjarmasin,Rumah Sakit Umum,B,BLUD,Pemprop,264,130,208
6301015,RS Borneo Citra Medika,Kalimantan Selatan,Tanah Laut,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,156,34,229
6306025,RS Ibu dan Anak Permata Bunda,Kalimantan Selatan,Hulu Sungai Selatan,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,26,27,23
6303027,RS Umum Pelita Insani,Kalimantan Selatan,Banjar,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,108,42,256
6303030,RS Umum Aveciena Medika,Kalimantan Selatan,Banjar,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,47,29,50
6302026,RS Umum Daerah Sengayam,Kalimantan Selatan,Kota baru,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,52,20,
6309014,RS Umum Daerah H. Badaruddin Kasim,Kalimantan Selatan,Tabalong,Rumah Sakit Umum,C,BLUD,Pemkab,169,27,36
6371155,RS Ibu dan Anak Annisa,Kalimantan Selatan,Kota Banjarmasin,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,33,17,100
6311016,RS Umum Daerah Datu Kandang Haji,Kalimantan Selatan,Balangan,Rumah Sakit Umum,C,BLUD,Pemkab,122,31,607
6372021,RS Umum Permata Husada Banjarbaru,Kalimantan Selatan,Kota Banjar baru,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,50,49,21
6303015,RS Umum Daerah Ratu Zalecha,Kalimantan Selatan,Banjar,Rumah Sakit Umum,B,BLUD,Pemkab,272,49,833
6371130,RS Khusus Bedah Banjarmasin Siaga,Kalimantan Selatan,Kota Banjarmasin,Rumah Sakit Khusus Bedah,B,Non BLU/BLUD,SWASTA/LAINNYA,75,48,144
6372017,RS Umum Syifa Medika,Kalimantan Selatan,Kota Banjar baru,Rumah Sakit Umum,C,Non BLU/BLUD,Perorangan,174,60,126
6306026,RS Sumber Jaya Sehat,Kalimantan Selatan,Hulu Sungai Selatan,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,62,9,
6301020,RS Umum Daerah KH. Mansyur,Kalimantan Selatan,Tanah Laut,Rumah Sakit Umum,D,BLUD,Pemkab,87,23,131
6310015,RS Umum Daerah dr. H. Andi Abdurrahman Noor,Kalimantan Selatan,Tanah Bumbu,Rumah Sakit Umum,B,BLUD,Pemkab,170,47,671
6305011,RS Umum Handayati,Kalimantan Selatan,Tapin,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,53,32,45
6304020,RS Umum Daerah  H. Abdul Aziz Marabahan,Kalimantan Selatan,Barito Kuala,Rumah Sakit Umum,C,BLUD,Pemkab,110,28,275
6371152,RS Bhayangkara Tk. III Banjarmasin,Kalimantan Selatan,Kota Banjarmasin,Rumah Sakit Umum,C,BLU,POLRI,114,22,295
6372016,RS Tk. IV Guntung Payung ,Kalimantan Selatan,Kota Banjar baru,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AD,55,26,38
6371024,RS Umum Suaka Insan,Kalimantan Selatan,Kota Banjarmasin,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,100,48,467
6308014,RS Mulia Amuntai,Kalimantan Selatan,Hulu Sungai Utara,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,43,19,63
6371158,RS Siloam Banjarmasin,Kalimantan Selatan,Kota Banjarmasin,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,53,55,65
6306011,RS Umum Daerah Brigjed H. Hasan Basry Kandangan,Kalimantan Selatan,Hulu Sungai Selatan,Rumah Sakit Umum,B,BLUD,Pemkab,234,52,372
6301016,RS Ibu dan Anak Ibunda,Kalimantan Selatan,Tanah Laut,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perorangan,40,14,48
6371050,RS Tk. III Dr. R. Soeharsono,Kalimantan Selatan,Kota Banjarmasin,Rumah Sakit Umum,C,Non BLU/BLUD,TNI AD,230,40,325
6308013,RS Umum Daerah Pambalah Batung,Kalimantan Selatan,Hulu Sungai Utara,Rumah Sakit Umum,C,BLUD,Pemkab,240,76,524
6302014,RS Umum Daerah Pangeran Jaya Sumitra,Kalimantan Selatan,Kota baru,Rumah Sakit Umum,C,BLUD,Pemkab,132,42,269
6371094,RS Umum Sari Mulia,Kalimantan Selatan,Kota Banjarmasin,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,139,38,266
6306023,RS Umum Ceria,Kalimantan Selatan,Hulu Sungai Selatan,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,54,34,199
6309025,RS Umum Pertamina Tanjung,Kalimantan Selatan,Tabalong,Rumah Sakit Umum,C,Non BLU/BLUD,BUMN,111,49,150
6304016,RS Jiwa Sambang Lihum,Kalimantan Selatan,Banjar,Rumah Sakit Khusus Jiwa,A,BLUD,Pemprop,129,41,513
6310018,RS Marina Permata,Kalimantan Selatan,Tanah Bumbu,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,125,40,186
6371141,RS TNI AU Sjamsudin Noor,Kalimantan Selatan,Kota Banjar baru,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AU,50,17,70
6372018,RS Umum Mawar ,Kalimantan Selatan,Kota Banjar baru,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,72,21,66
6371013,RS Umum Daerah Ulin Banjarmasin,Kalimantan Selatan,Kota Banjarmasin,Rumah Sakit Umum,A,BLUD,Pemprop,649,155,2170
6372022,RS Islam Sultan Agung Banjarbaru,Kalimantan Selatan,Kota Banjar baru,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,177,36,22
6306024,RS Umum Daerah Daha Sejahtera,Kalimantan Selatan,Hulu Sungai Selatan,Rumah Sakit Umum,D,BLUD,Pemkab,54,12,90
6372019,RS Umum Almansyur Medika Banjarbaru,Kalimantan Selatan,Kota Banjar baru,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,56,47,91
6305010,RS Umum Daerah Datu Sanggul Rantau,Kalimantan Selatan,Tapin,Rumah Sakit Umum,C,BLUD,Pemkab,100,43,421
6371156,RS Umum Daerah Sultan Suriansyah Banjarmasin,Kalimantan Selatan,Kota Banjarmasin,Rumah Sakit Umum,C,BLUD,Pemkot,334,39,394
6371170,RS Ibu dan Anak Mahkota Bunda,Kalimantan Selatan,Kota Banjarmasin,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,64,25,8
6372014,RSD Idaman Kota Banjarbaru,Kalimantan Selatan,Kota Banjar baru,Rumah Sakit Umum,C,BLUD,Pemkot,247,62,935
6303033,RS Umum Ciputra Mitra Hospital,Kalimantan Selatan,Banjar,Rumah Sakit Umum,B,Non BLU/BLUD,Perusahaan,205,53,235
6371046,RS Islam Banjarmasin,Kalimantan Selatan,Kota Banjarmasin,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Islam ,120,40,394
6310016,RS Ibu dan Anak Paradise,Kalimantan Selatan,Tanah Bumbu,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,50,18,50
6307012,RS Umum Daerah  H Damanhuri Barabai,Kalimantan Selatan,Hulu Sungai Tengah,Rumah Sakit Umum,C,BLUD,Pemkab,323,123,
6303028,RS Ibu dan Anak Mutiara Bunda,Kalimantan Selatan,Banjar,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perorangan,25,16,
6371153,RS Khusus Gigi dan Mulut Gusti Hasan Aman,Kalimantan Selatan,Kota Banjarmasin,Rumah Sakit Khusus Gigi dan Mulut,B,Non BLU/BLUD,Pemprop,50,21,194
6405012,RS Umum Daerah Talisayan,Kalimantan Timur,Berau,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,67,21,131
6471014,RS Umum Daerah Dr. Kanujoso Djatiwibowo,Kalimantan Timur,Kota Balikpapan,Rumah Sakit Umum,A,BLUD,Pemprop,574,61,1273
6404045,RS Ibu Anak Cahaya Sangatta,Kalimantan Timur,Kutai Timur,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,41,26,69
6471087,RS Medika Utama Manggar,Kalimantan Timur,Kota Balikpapan,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,50,15,29
6472143,RS Ibu dan Anak Jimmy Medika Borneo,Kalimantan Timur,Kota Samarinda,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perusahaan,31,25,2
6403052,RS Umum Daerah Aji Batara Agung Dewa Sakti,Kalimantan Timur,Kutai Kartanegara,Rumah Sakit Umum,C,BLUD,Pemkab,116,58,298
6409047,RS Umum Daerah Sepaku Tipe D,Kalimantan Timur,Penajam Paser Utara,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,52,17,
6404065,RS Umum Daerah Muara Bengkal,Kalimantan Timur,Kutai Timur,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,50,10,
6471074,RS Medika Utama Permata,Kalimantan Timur,Kota Balikpapan,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,42,20,77
6472063,RS Jiwa Atma Husada Mahakam,Kalimantan Timur,Kota Samarinda,Rumah Sakit Khusus Jiwa,A,BLUD,Pemprop,200,24,398
6471036,RS Tk. II Dr. R. Hardjanto,Kalimantan Timur,Kota Balikpapan,Rumah Sakit Umum,C,BLU,TNI AD,144,66,550
6404047,RS Ibu Anak Asy Syifa,Kalimantan Timur,Kutai Timur,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,23,18,30
6474010,RS LNG Badak,Kalimantan Timur,Kota Bontang,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,51,27,71
6404066,RS Santa Elisabeth Bengalon,Kalimantan Timur,Kutai Timur,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Katholik,59,28,
6404043,RS Umum Meloy,Kalimantan Timur,Kutai Timur,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,97,32,90
6404032,RS Umum Daerah Kudungga,Kalimantan Timur,Kutai Timur,Rumah Sakit Umum,B,BLUD,Pemkab,189,39,523
6471078,RS Umum Tk. IV  Lanud Balikpapan,Kalimantan Timur,Kota Balikpapan,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AU,69,20,36
6471085,RS Ibu Anak Asih  Balikpapan,Kalimantan Timur,Kota Balikpapan,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perusahaan,42,14,79
6472107,RS Umum Haji Darjad,Kalimantan Timur,Kota Samarinda,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,134,27,151
6471073,RS Bhayangkara Balikpapan,Kalimantan Timur,Kota Balikpapan,Rumah Sakit Umum,C,BLU,POLRI,141,47,297
6471062,RS Ibu dan Anak Sayang Ibu,Kalimantan Timur,Kota Balikpapan,Rumah Sakit Khusus Ibu dan Anak,C,BLUD,Pemkot,41,10,160
6474032,RS Umum Daerah Taman Husada Bontang,Kalimantan Timur,Kota Bontang,Rumah Sakit Umum,B,BLUD,Pemkot,200,112,598
6409049,RS Hermina Nusantara,Kalimantan Timur,Penajam Paser Utara,Rumah Sakit Umum,Belum Ditetapkan,Non BLU/BLUD,SWASTA/LAINNYA,0,31,
6404044,RS Pupuk Kaltim Prima Sangata,Kalimantan Timur,Kutai Timur,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,60,30,175
6472131,RS Mata Provinsi Kalimantan Timur,Kalimantan Timur,Kota Samarinda,Rumah Sakit Khusus Mata,C,BLUD,Pemprop,19,22,
6401014,RS Umum Daerah Panglima Sebaya,Kalimantan Timur,Paser,Rumah Sakit Umum,B,BLUD,Pemkab,281,50,699
6472030,RS Umum Dirgahayu,Kalimantan Timur,Kota Samarinda,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,230,57,662
6402053,RS Santa Familia,Kalimantan Timur,Kutai Barat,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,48,27,38
6409036,RS Umum Daerah Ratu Aji Putri Botung,Kalimantan Timur,Penajam Paser Utara,Rumah Sakit Umum,C,BLUD,Pemkab,107,33,312
6471077,RS Umum Balikpapan Baru,Kalimantan Timur,Kota Balikpapan,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,57,29,112
6471082,RS Khusus Mata SMEC Balikpapan,Kalimantan Timur,Kota Balikpapan,Rumah Sakit Khusus Mata,C,Non BLU/BLUD,Perusahaan,18,1,54
6402041,RS Umum Daerah Harapan Insan Sendawar,Kalimantan Timur,Kutai Barat,Rumah Sakit Umum,C,BLUD,Pemkab,177,37,604
6472130,RS Hermina Samarinda,Kalimantan Timur,Kota Samarinda,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,167,127,249
6472052,RS Ibu dan Anak  Aisyiyah Samarinda,Kalimantan Timur,Kota Samarinda,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Organisasi Sosial,38,5,60
6402064,RS Umum Daerah Pratama Sendawar,Kalimantan Timur,Kutai Barat,Rumah Sakit Umum,D PRATAMA,BLUD,Pemkab,50,15,
6471025,RS Pertamina Balikpapan,Kalimantan Timur,Kota Balikpapan,Rumah Sakit Umum,C,Non BLU/BLUD,BUMN,180,55,310
6404046,RS Umum Medika Sangatta,Kalimantan Timur,Kutai Timur,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,155,39,381
6472096,RS Umum Bhakti Nugraha,Kalimantan Timur,Kota Samarinda,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,62,13,74
6404054,RS Pelita Kasih,Kalimantan Timur,Kutai Timur,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,29,16,61
6472123,RS Samarinda Medika Citra,Kalimantan Timur,Kota Samarinda,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,182,46,524
6471051,RS Restu Ibu,Kalimantan Timur,Kota Balikpapan,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,166,76,216
6472121,RS Khusus Ibu dan Anak Qurrata A'yun,Kalimantan Timur,Kota Samarinda,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,28,14,37
6474021,RS Pupuk Kaltim,Kalimantan Timur,Kota Bontang,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,100,47,465
6403017,RS Umum Daerah Dayaku Raja,Kalimantan Timur,Kutai Kartanegara,Rumah Sakit Umum,D,BLUD,Pemkab,80,9,369
6405011,RS Umum Daerah Dr. Abdul Rivai,Kalimantan Timur,Berau,Rumah Sakit Umum,C,BLUD,Pemkab,261,49,689
6474033,RS Amalia Bontang,Kalimantan Timur,Kota Bontang,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,65,27,257
6472118,RS Umum Daerah Inche Abdoel Moeis,Kalimantan Timur,Kota Samarinda,Rumah Sakit Umum,C,BLUD,Pemkot,134,41,231
6472015,RS Umum Daerah Abdul Wahab Sjahranie,Kalimantan Timur,Kota Samarinda,Rumah Sakit Umum,A,BLUD,Pemprop,572,61,2285
6474034,RS Islam Bontang,Kalimantan Timur,Kota Bontang,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,99,32,170
6404051,RS Umum Daerah Sangkulirang,Kalimantan Timur,Kutai Timur,Rumah Sakit Umum,D,BLUD,Pemkab,55,22,139
6472124,RS Siaga Al-Munawwarah Samarinda,Kalimantan Timur,Kota Samarinda,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,70,41,105
6471075,RS Siloam Hospitals Balikpapan,Kalimantan Timur,Kota Balikpapan,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,205,85,397
6411001,RS Gerbang Sehat Mahulu,Kalimantan Timur,Mahakam Hulu,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,62,16,198
6403015,RS Umum Daerah Aji Muhammad Parikesit,Kalimantan Timur,Kutai Kartanegara,Rumah Sakit Umum,B,BLUD,Pemkab,281,101,966
6471079,RS Umum Daerah Beriman,Kalimantan Timur,Kota Balikpapan,Rumah Sakit Umum,C,BLUD,Pemkot,147,46,423
6472128,RS Umum Daerah KORPRI Provinsi Kalimantan Timur,Kalimantan Timur,Kota Samarinda,Rumah Sakit Umum,D,BLUD,Pemprop,21,25,111
6472041,RS Umum Tk. IV Samarinda,Kalimantan Timur,Kota Samarinda,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AD,54,87,169
6471086,RS Hermina Balikpapan,Kalimantan Timur,Kota Balikpapan,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,131,70,228
6571045,RS Bhayangkara Tarakan,Kalimantan Utara,Kota Tarakan,Rumah Sakit Umum,D,Non BLU/BLUD,POLRI,71,3,
6473043,RS Pertamina Tarakan,Kalimantan Utara,Kota Tarakan,Rumah Sakit Umum,C,Non BLU/BLUD,BUMN,102,28,186
6473016,RS Umum Daerah dr.H. Jusuf SK,Kalimantan Utara,Kota Tarakan,Rumah Sakit Umum,B,BLUD,Pemprop,343,44,1199
6501013,RS Pratama Long Ampung,Kalimantan Utara,Malinau,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,20,4,17
6504027,RS Pratama Sebatik,Kalimantan Utara,Nunukan,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,50,11,50
6504038,RS Pratama Sebuku,Kalimantan Utara,Nunukan,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,14,15,
6503013,RS Kelas D Pratama Tanjung Keramat,Kalimantan Utara,Tana Tidung,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,42,10,
6571044,RS Umum Kota Tarakan,Kalimantan Utara,Kota Tarakan,Rumah Sakit Umum,C,BLUD,Pemkot,144,32,366
6408014,RS Pratama Langap,Kalimantan Utara,Malinau,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,10,9,23
6502011,RST Tk. IV Abdul Rais Fatah Tanjung Selor,Kalimantan Utara,Bulungan,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AD,66,20,
6473042,RS AL Ilyas Tarakan,Kalimantan Utara,Kota Tarakan,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AL,88,32,74
6404021,RS Umum Daerah Tanjung Selor,Kalimantan Utara,Bulungan,Rumah Sakit Umum,C,BLUD,Pemkab,303,45,344
6406012,RS Umum Daerah Kabupaten Malinau ,Kalimantan Utara,Malinau,Rumah Sakit Umum,C,BLUD,Pemkab,168,46,165
6571056,RS Umum Carsa Tarakan,Kalimantan Utara,Kota Tarakan,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,47,25,
6504039,RS Pratama Krayan,Kalimantan Utara,Nunukan,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,17,5,
6408025,RS Umum Daerah Kabupaten Nunukan,Kalimantan Utara,Nunukan,Rumah Sakit Umum,C,BLUD,Pemkab,245,71,284
6503002,RS Umum Daerah Akhmad Berahim,Kalimantan Utara,Tana Tidung,Rumah Sakit Umum,D,BLUD,Pemkab,56,16,55
7102120,RS Umum Noongan,Sulawesi Utara,Minahasa,Rumah Sakit Umum,C,Non BLU/BLUD,Pemprop,130,72,352
7109028,RSU Ratatotok Buyat,Sulawesi Utara,Minahasa Tenggara,Rumah Sakit Umum,C,Non BLU/BLUD,Kemkes ,100,22,109
7101037,RS Kinapit,Sulawesi Utara,Kota Kotamobagu,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,88,26,116
7102040,RS Siloam GMIM Sonder,Sulawesi Utara,Minahasa,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Protestan,131,90,58
7171108,RS Khusus Daerah Gigi dan Mulut Kota Manado,Sulawesi Utara,Kota Manado,Rumah Sakit Khusus Gigi dan Mulut,C,Non BLU/BLUD,Pemkot,11,11,46
7106020,Sentra Medika Hospital Minahasa Utara,Sulawesi Utara,Minahasa Utara,Rumah Sakit Umum,B,BLU,SWASTA/LAINNYA,202,82,152
